[0, 1, 2, 3, 4, 5, 8, 6, 9, 7, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 7, 10, 11, 12, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 7, 10, 12, 11, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 7, 10, 12, 11, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 7, 10, 12, 14, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 7, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 7, 11, 12, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 7, 12, 11, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 7, 12, 11, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 7, 12, 14, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 12, 7, 11, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 12, 7, 11, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 12, 7, 14, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 12, 14, 7, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 10, 9, 7, 11, 12, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 10, 9, 7, 12, 11, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 10, 9, 7, 12, 14, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 10, 9, 12, 7, 11, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 10, 9, 12, 7, 14, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 10, 9, 12, 14, 7, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 10, 12, 9, 7, 14, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 10, 12, 9, 14, 7, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 6, 10, 12, 14, 9, 7, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 10, 11, 12, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 10, 12, 11, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 10, 12, 11, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 10, 12, 14, 11, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 10, 7, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 10, 7, 11, 12, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 10, 7, 12, 11, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 10, 7, 12, 11, 14, 13, 15]
[0, 1, 2, 3, 4, 5, 8, 9, 6, 10, 7, 12, 14, 11, 13, 15]
