[0, 1, 4, 5, 8, 9, 12, 2, 13, 3, 6, 7, 10, 11, 14, 15]
[0, 1, 4, 5, 8, 9, 12, 13, 2, 3, 6, 7, 10, 11, 14, 15]
[0, 1, 4, 5, 8, 12, 2, 9, 13, 3, 6, 7, 10, 14, 11, 15]
[0, 1, 4, 5, 8, 12, 9, 2, 13, 3, 6, 7, 10, 14, 11, 15]
[0, 1, 4, 5, 8, 12, 9, 13, 2, 3, 6, 7, 10, 14, 11, 15]
[0, 1, 4, 8, 5, 9, 12, 2, 13, 3, 6, 10, 7, 11, 14, 15]
[0, 1, 4, 8, 5, 9, 12, 13, 2, 3, 6, 10, 7, 11, 14, 15]
[0, 1, 4, 8, 5, 12, 2, 9, 13, 3, 6, 10, 7, 14, 11, 15]
[0, 1, 4, 8, 5, 12, 9, 2, 13, 3, 6, 10, 7, 14, 11, 15]
[0, 1, 4, 8, 5, 12, 9, 13, 2, 3, 6, 10, 7, 14, 11, 15]
[0, 1, 4, 8, 12, 2, 5, 9, 13, 3, 6, 10, 14, 7, 11, 15]
[0, 1, 4, 8, 12, 5, 2, 9, 13, 3, 6, 10, 14, 7, 11, 15]
[0, 1, 4, 8, 12, 5, 9, 2, 13, 3, 6, 10, 14, 7, 11, 15]
[0, 1, 4, 8, 12, 5, 9, 13, 2, 3, 6, 10, 14, 7, 11, 15]
[0, 4, 1, 5, 8, 12, 2, 6, 9, 13, 3, 7, 10, 14, 11, 15]
[0, 4, 1, 5, 8, 12, 2, 9, 6, 13, 3, 7, 10, 14, 11, 15]
[0, 4, 1, 5, 8, 12, 2, 9, 13, 6, 3, 7, 10, 14, 11, 15]
[0, 4, 1, 5, 8, 12, 9, 2, 13, 6, 3, 7, 10, 14, 11, 15]
[0, 4, 1, 5, 8, 12, 9, 13, 2, 6, 3, 7, 10, 14, 11, 15]
[0, 4, 1, 8, 5, 12, 2, 6, 9, 13, 3, 10, 7, 14, 11, 15]
[0, 4, 1, 8, 5, 12, 2, 9, 6, 13, 3, 10, 7, 14, 11, 15]
[0, 4, 1, 8, 5, 12, 2, 9, 13, 6, 3, 10, 7, 14, 11, 15]
[0, 4, 1, 8, 5, 12, 9, 2, 13, 6, 3, 10, 7, 14, 11, 15]
[0, 4, 1, 8, 5, 12, 9, 13, 2, 6, 3, 10, 7, 14, 11, 15]
[0, 4, 1, 8, 12, 2, 5, 6, 9, 13, 3, 10, 14, 7, 11, 15]
[0, 4, 1, 8, 12, 2, 5, 9, 6, 13, 3, 10, 14, 7, 11, 15]
[0, 4, 1, 8, 12, 2, 5, 9, 13, 6, 3, 10, 14, 7, 11, 15]
[0, 4, 1, 8, 12, 5, 2, 6, 9, 13, 3, 10, 14, 7, 11, 15]
[0, 4, 1, 8, 12, 5, 2, 9, 6, 13, 3, 10, 14, 7, 11, 15]
[0, 4, 1, 8, 12, 5, 2, 9, 13, 6, 3, 10, 14, 7, 11, 15]
[0, 4, 1, 8, 12, 5, 9, 2, 13, 6, 3, 10, 14, 7, 11, 15]
[0, 4, 1, 8, 12, 5, 9, 13, 2, 6, 3, 10, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 2, 5, 6, 9, 10, 13, 3, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 2, 5, 6, 9, 13, 10, 3, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 2, 5, 9, 6, 10, 13, 3, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 2, 5, 9, 6, 13, 10, 3, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 2, 5, 9, 13, 6, 10, 3, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 5, 2, 6, 9, 13, 10, 3, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 5, 2, 9, 6, 13, 10, 3, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 5, 2, 9, 13, 6, 10, 3, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 5, 9, 2, 13, 6, 10, 3, 14, 7, 11, 15]
[0, 4, 8, 1, 12, 5, 9, 13, 2, 6, 10, 3, 14, 7, 11, 15]
[0, 4, 8, 12, 1, 2, 5, 6, 9, 10, 13, 14, 3, 7, 11, 15]
[0, 4, 8, 12, 1, 2, 5, 6, 9, 13, 10, 14, 3, 7, 11, 15]
[0, 4, 8, 12, 1, 2, 5, 9, 6, 10, 13, 14, 3, 7, 11, 15]
[0, 4, 8, 12, 1, 2, 5, 9, 6, 13, 10, 14, 3, 7, 11, 15]
[0, 4, 8, 12, 1, 2, 5, 9, 13, 6, 10, 14, 3, 7, 11, 15]
[0, 4, 8, 12, 1, 5, 2, 6, 9, 13, 10, 14, 3, 7, 11, 15]
[0, 4, 8, 12, 1, 5, 2, 9, 6, 13, 10, 14, 3, 7, 11, 15]
[0, 4, 8, 12, 1, 5, 2, 9, 13, 6, 10, 14, 3, 7, 11, 15]
[0, 4, 8, 12, 1, 5, 9, 2, 13, 6, 10, 14, 3, 7, 11, 15]
[0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 10, 14, 3, 7, 11, 15]
